active,date,points_scored,plus_minus,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
TRUE,10/28/2009,14,7,GOLDEN STATE WARRIORS,HOME,HOU,LOSS,2139,7,12,0,1,0,0,1,1,7,4,0,2,2,15.5
TRUE,10/30/2009,12,-19,GOLDEN STATE WARRIORS,AWAY,PHO,LOSS,2345,5,9,2,3,0,0,0,2,4,1,0,3,5,7.1
TRUE,11/4/2009,7,-4,GOLDEN STATE WARRIORS,HOME,MEM,WIN,1707,3,6,1,2,0,0,0,5,9,2,0,1,4,11.2
TRUE,11/6/2009,5,-13,GOLDEN STATE WARRIORS,HOME,LAC,LOSS,1292,1,5,0,1,3,4,0,1,3,0,0,0,6,1.5
TRUE,11/8/2009,9,-5,GOLDEN STATE WARRIORS,AWAY,SAC,LOSS,1875,4,8,1,2,0,2,1,3,6,0,0,5,4,3.4
TRUE,11/9/2009,8,28,GOLDEN STATE WARRIORS,HOME,MIN,WIN,1789,2,8,1,2,3,4,0,2,5,1,0,2,1,5.5
TRUE,11/11/2009,6,-13,GOLDEN STATE WARRIORS,AWAY,IND,LOSS,1271,3,7,0,2,0,0,0,1,4,1,0,3,2,2.6
TRUE,11/13/2009,0,3,GOLDEN STATE WARRIORS,AWAY,NYK,WIN,155,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3
TRUE,11/14/2009,14,2,GOLDEN STATE WARRIORS,AWAY,MIL,LOSS,1557,6,9,2,2,0,0,1,3,2,2,1,1,5,12.8
TRUE,11/17/2009,14,-4,GOLDEN STATE WARRIORS,AWAY,CLE,LOSS,2478,6,10,2,6,0,1,0,5,7,0,0,3,2,11.6
TRUE,11/18/2009,13,5,GOLDEN STATE WARRIORS,AWAY,BOS,LOSS,2124,4,10,1,4,4,4,0,0,7,4,0,6,3,9.3
TRUE,11/20/2009,12,18,GOLDEN STATE WARRIORS,HOME,POR,WIN,2734,3,9,2,3,4,5,0,6,8,1,1,1,6,12.2
TRUE,11/24/2009,18,16,GOLDEN STATE WARRIORS,AWAY,DAL,WIN,2088,6,12,2,4,4,4,1,3,6,3,0,4,5,14.8
TRUE,11/25/2009,11,-7,GOLDEN STATE WARRIORS,AWAY,SAS,LOSS,2052,5,16,1,4,0,0,1,6,5,1,2,6,3,3
TRUE,11/28/2009,13,-23,GOLDEN STATE WARRIORS,HOME,LAS,LOSS,2161,5,15,1,5,2,2,1,3,8,0,0,1,0,10.7
TRUE,11/30/2009,7,-7,GOLDEN STATE WARRIORS,HOME,IND,WIN,1190,2,5,1,2,2,2,0,2,4,3,0,2,2,7.9
TRUE,12/1/2009,10,-14,GOLDEN STATE WARRIORS,AWAY,DEN,LOSS,2442,4,14,2,6,0,0,1,3,6,2,2,1,2,9.2
TRUE,12/3/2009,11,-3,GOLDEN STATE WARRIORS,HOME,HOU,LOSS,1911,4,8,1,3,2,2,1,4,2,2,1,4,3,7.8
TRUE,12/5/2009,13,-8,GOLDEN STATE WARRIORS,HOME,ORL,LOSS,2769,6,12,0,2,1,1,0,3,3,1,0,3,4,6.4
TRUE,12/7/2009,22,-17,GOLDEN STATE WARRIORS,AWAY,OKC,LOSS,2186,9,14,2,4,2,2,0,4,2,4,0,5,5,15.4
TRUE,12/9/2009,14,7,GOLDEN STATE WARRIORS,AWAY,NJN,WIN,1812,6,13,1,4,1,2,1,3,4,3,0,4,4,8.7
TRUE,12/11/2009,6,-8,GOLDEN STATE WARRIORS,AWAY,CHI,LOSS,1635,3,9,0,3,0,0,0,3,1,1,0,0,0,3.5
TRUE,12/12/2009,19,-11,GOLDEN STATE WARRIORS,AWAY,DET,LOSS,2270,5,10,3,4,6,6,0,2,4,4,1,4,4,16.5
TRUE,12/14/2009,14,-14,GOLDEN STATE WARRIORS,AWAY,PHI,LOSS,2184,5,13,1,4,3,4,0,4,4,4,1,4,5,9.2
TRUE,12/16/2009,8,-12,GOLDEN STATE WARRIORS,HOME,SAS,LOSS,1503,4,11,0,2,0,0,1,3,3,4,0,1,5,6.6
TRUE,12/18/2009,27,-10,GOLDEN STATE WARRIORS,HOME,WSH,LOSS,2775,9,17,5,9,4,4,1,7,4,3,0,2,4,23.7
TRUE,12/22/2009,14,-3,GOLDEN STATE WARRIORS,AWAY,MEM,LOSS,2477,6,15,2,6,0,0,1,6,8,0,0,4,2,9.2
TRUE,12/23/2009,17,-1,GOLDEN STATE WARRIORS,AWAY,NOH,LOSS,2821,6,13,3,5,2,2,0,10,7,2,0,2,5,16.2
TRUE,12/26/2009,13,6,GOLDEN STATE WARRIORS,HOME,PHO,WIN,1593,4,10,3,4,2,2,1,2,4,3,0,1,4,12.1
TRUE,12/28/2009,0,-16,GOLDEN STATE WARRIORS,HOME,BOS,WIN,641,0,4,0,1,0,1,0,2,0,1,0,1,3,-3.8
TRUE,12/29/2009,15,-7,GOLDEN STATE WARRIORS,AWAY,LAS,LOSS,1400,6,10,0,1,3,3,1,2,3,0,0,4,3,8.6
TRUE,1/2/2010,9,-6,GOLDEN STATE WARRIORS,AWAY,POR,LOSS,1740,4,10,1,2,0,0,0,1,1,1,0,3,4,1
TRUE,1/5/2010,26,-1,GOLDEN STATE WARRIORS,AWAY,DEN,LOSS,2418,10,13,6,6,0,0,0,5,6,3,0,2,3,26.4
TRUE,1/6/2010,16,11,GOLDEN STATE WARRIORS,AWAY,MIN,WIN,1811,7,11,0,2,2,2,0,1,4,2,0,1,6,12.8
TRUE,1/8/2010,12,5,GOLDEN STATE WARRIORS,HOME,SAC,WIN,2048,5,10,1,2,1,2,0,3,4,1,0,2,3,8.1
TRUE,1/11/2010,21,1,GOLDEN STATE WARRIORS,HOME,CLE,LOSS,2167,8,15,1,2,4,5,0,7,5,1,1,2,4,17
TRUE,1/13/2010,9,-12,GOLDEN STATE WARRIORS,HOME,MIA,LOSS,1954,3,10,3,5,0,0,1,3,4,0,0,4,1,3.2
TRUE,1/15/2010,18,-9,GOLDEN STATE WARRIORS,HOME,MIL,LOSS,2880,7,17,1,4,3,3,0,6,4,6,1,4,6,13.8
TRUE,1/18/2010,26,21,GOLDEN STATE WARRIORS,HOME,CHI,WIN,2608,9,18,5,8,3,3,2,8,6,1,1,5,4,20.1
TRUE,1/20/2010,15,-2,GOLDEN STATE WARRIORS,HOME,DEN,LOSS,2927,6,17,3,8,0,0,0,3,6,1,0,3,2,7.8
TRUE,1/22/2010,32,32,GOLDEN STATE WARRIORS,HOME,NJN,WIN,2880,11,21,3,7,7,8,0,2,7,4,0,2,4,27.2
TRUE,1/23/2010,25,-10,GOLDEN STATE WARRIORS,AWAY,PHO,LOSS,2426,10,25,4,9,1,1,0,5,2,0,0,1,4,11.8
TRUE,1/26/2010,27,9,GOLDEN STATE WARRIORS,AWAY,SAC,LOSS,2682,10,22,3,10,4,5,1,8,6,3,0,1,3,23.3
TRUE,1/27/2010,15,-5,GOLDEN STATE WARRIORS,HOME,NOH,LOSS,2439,7,13,1,3,0,0,0,5,8,3,0,5,4,12.2
TRUE,1/29/2010,22,0,GOLDEN STATE WARRIORS,HOME,CHB,LOSS,2460,8,15,2,4,4,4,0,1,9,3,0,1,3,22.1
TRUE,1/31/2010,14,-18,GOLDEN STATE WARRIORS,AWAY,OKC,LOSS,2152,4,10,2,2,4,4,2,2,5,1,0,5,2,9.3
TRUE,2/2/2010,14,-22,GOLDEN STATE WARRIORS,AWAY,HOU,LOSS,1792,6,18,2,5,0,0,1,1,4,1,0,0,1,8.2
TRUE,2/3/2010,6,-8,GOLDEN STATE WARRIORS,AWAY,DAL,LOSS,1614,1,6,0,2,4,4,0,0,3,0,0,3,2,0.5
TRUE,2/6/2010,23,2,GOLDEN STATE WARRIORS,HOME,OKC,LOSS,1625,9,15,3,7,2,3,0,1,4,2,0,3,3,16.6
TRUE,2/8/2010,25,-10,GOLDEN STATE WARRIORS,HOME,DAL,LOSS,2880,9,20,1,5,6,6,0,2,9,2,0,3,4,18.9
TRUE,2/10/2010,36,35,GOLDEN STATE WARRIORS,HOME,LAC,WIN,2747,11,22,7,11,7,8,0,10,13,3,0,6,4,32.1
TRUE,2/16/2010,11,-4,GOLDEN STATE WARRIORS,AWAY,LAS,LOSS,2618,5,21,1,10,0,0,0,10,8,1,0,4,5,1.9
TRUE,2/17/2010,24,36,GOLDEN STATE WARRIORS,HOME,SAC,WIN,2377,10,15,1,4,3,3,1,5,15,3,0,3,2,29.4
TRUE,2/19/2010,13,0,GOLDEN STATE WARRIORS,HOME,UTA,LOSS,2340,4,9,3,6,2,2,1,5,7,3,0,10,1,8
TRUE,2/21/2010,32,5,GOLDEN STATE WARRIORS,HOME,ATL,WIN,2725,13,18,1,3,5,5,2,7,3,1,0,5,3,25
TRUE,2/23/2010,17,-17,GOLDEN STATE WARRIORS,HOME,PHI,LOSS,2279,8,22,1,8,0,1,1,5,5,0,0,2,2,7.3
TRUE,2/25/2010,30,-24,GOLDEN STATE WARRIORS,HOME,DEN,LOSS,2499,11,19,2,5,6,6,1,6,13,2,1,2,1,33
TRUE,2/27/2010,27,7,GOLDEN STATE WARRIORS,HOME,DET,WIN,2880,11,25,3,6,2,3,1,4,4,1,0,5,4,12.6
TRUE,3/2/2010,18,1,GOLDEN STATE WARRIORS,AWAY,MIA,LOSS,2607,7,17,3,8,1,1,0,2,8,2,0,3,5,12.1
TRUE,3/3/2010,9,-25,GOLDEN STATE WARRIORS,AWAY,ORL,LOSS,1931,3,12,1,2,2,2,0,3,7,2,0,5,2,3.8
TRUE,3/5/2010,31,-5,GOLDEN STATE WARRIORS,AWAY,ATL,LOSS,2880,11,19,5,9,4,4,1,4,11,2,0,7,1,26.3
TRUE,3/6/2010,25,-11,GOLDEN STATE WARRIORS,AWAY,CHB,LOSS,2880,8,23,4,8,5,6,2,3,4,0,0,3,1,13.4
TRUE,3/8/2010,12,-14,GOLDEN STATE WARRIORS,AWAY,NOH,LOSS,2039,5,13,2,4,0,0,0,3,6,1,0,4,2,6.2
TRUE,3/11/2010,15,-10,GOLDEN STATE WARRIORS,HOME,POR,LOSS,1983,6,15,2,7,1,1,2,3,3,2,0,4,5,7.3
TRUE,3/13/2010,35,6,GOLDEN STATE WARRIORS,HOME,TOR,WIN,2541,13,21,5,8,4,4,2,4,10,4,1,2,1,37.4
TRUE,3/15/2010,29,-9,GOLDEN STATE WARRIORS,HOME,LAS,LOSS,2030,11,19,5,9,2,2,0,5,9,1,0,0,4,27.3
TRUE,3/20/2010,9,-4,GOLDEN STATE WARRIORS,AWAY,MEM,LOSS,1520,4,10,1,3,0,0,0,4,6,0,1,2,2,6.9
TRUE,3/22/2010,14,-8,GOLDEN STATE WARRIORS,HOME,PHO,LOSS,2035,6,15,2,5,0,0,1,3,8,4,0,1,4,14.5
TRUE,3/24/2010,30,27,GOLDEN STATE WARRIORS,HOME,MEM,WIN,2423,12,19,4,6,2,2,1,4,11,4,0,7,3,26.9
TRUE,3/27/2010,17,-5,GOLDEN STATE WARRIORS,HOME,DAL,LOSS,2212,6,16,3,5,2,2,0,7,6,2,0,7,1,9.1
TRUE,3/28/2010,18,17,GOLDEN STATE WARRIORS,AWAY,LAC,WIN,2392,8,15,2,2,0,0,1,3,7,1,0,3,5,13.2
TRUE,3/31/2010,15,-14,GOLDEN STATE WARRIORS,AWAY,UTA,LOSS,2017,6,16,1,4,2,3,1,1,6,0,0,4,5,5
TRUE,4/2/2010,15,-4,GOLDEN STATE WARRIORS,HOME,NYK,WIN,1763,7,21,1,5,0,0,1,3,10,1,0,2,1,10.3
TRUE,4/4/2010,29,5,GOLDEN STATE WARRIORS,AWAY,TOR,WIN,2654,10,23,5,11,4,6,1,7,12,3,2,5,4,25.1
TRUE,4/6/2010,27,-21,GOLDEN STATE WARRIORS,AWAY,WSH,LOSS,2001,10,21,3,6,4,4,0,1,4,2,0,2,2,18.6
TRUE,4/7/2010,27,5,GOLDEN STATE WARRIORS,AWAY,MIN,WIN,2655,12,22,3,5,0,0,2,6,14,7,0,4,4,30.8
TRUE,4/10/2010,29,0,GOLDEN STATE WARRIORS,AWAY,LAC,LOSS,2473,10,19,5,10,4,4,0,9,4,3,0,3,5,23.2
TRUE,4/11/2010,25,3,GOLDEN STATE WARRIORS,HOME,OKC,WIN,2074,9,16,3,6,4,6,1,6,7,1,0,4,2,20.2
TRUE,4/13/2010,17,-14,GOLDEN STATE WARRIORS,HOME,UTA,LOSS,2440,5,15,1,4,6,6,1,4,6,2,0,2,4,13
TRUE,4/14/2010,42,6,GOLDEN STATE WARRIORS,AWAY,POR,WIN,2880,13,25,4,6,12,12,3,6,8,2,1,2,0,39.9
TRUE,10/27/2010,25,4,GOLDEN STATE WARRIORS,HOME,HOU,WIN,2344,9,16,3,6,4,4,1,1,11,0,1,5,4,20.2
TRUE,10/29/2010,16,17,GOLDEN STATE WARRIORS,HOME,LAC,WIN,1613,7,9,1,3,1,3,0,2,6,2,0,2,2,15.7
TRUE,11/5/2010,20,8,GOLDEN STATE WARRIORS,HOME,UTA,WIN,1979,7,17,1,4,5,5,0,1,6,2,0,5,5,10.4
TRUE,11/7/2010,10,-3,GOLDEN STATE WARRIORS,AWAY,DET,LOSS,1739,3,12,0,3,4,4,1,3,6,2,0,2,4,7
TRUE,11/8/2010,34,13,GOLDEN STATE WARRIORS,AWAY,TOR,WIN,2187,12,21,2,4,8,8,2,3,4,3,0,5,2,26.4
TRUE,11/10/2010,25,6,GOLDEN STATE WARRIORS,AWAY,NYK,WIN,2703,11,20,1,1,2,3,0,6,8,2,1,2,4,21.5
TRUE,11/11/2010,17,-13,GOLDEN STATE WARRIORS,AWAY,CHI,LOSS,1858,7,18,2,5,1,2,0,3,6,5,0,5,2,11.1
TRUE,11/13/2010,7,-12,GOLDEN STATE WARRIORS,AWAY,MIL,LOSS,1802,3,14,0,3,1,2,1,1,4,3,1,2,5,1.5
TRUE,11/15/2010,21,15,GOLDEN STATE WARRIORS,HOME,DET,WIN,1770,7,14,2,3,5,5,0,5,4,2,0,3,6,14.9
TRUE,11/19/2010,29,-3,GOLDEN STATE WARRIORS,HOME,NYK,LOSS,2532,9,21,3,6,8,9,0,5,8,1,0,4,4,20
TRUE,11/21/2010,13,-26,GOLDEN STATE WARRIORS,AWAY,LAS,LOSS,1449,5,10,1,3,2,2,0,3,2,1,2,0,3,11.5
TRUE,11/22/2010,17,-19,GOLDEN STATE WARRIORS,HOME,DEN,LOSS,2436,8,21,1,6,0,0,1,6,5,3,0,2,3,11.3
TRUE,11/24/2010,21,-11,GOLDEN STATE WARRIORS,AWAY,HOU,LOSS,2133,8,19,0,2,5,5,0,4,6,4,0,1,6,16.9
TRUE,11/26/2010,26,-1,GOLDEN STATE WARRIORS,AWAY,MEM,LOSS,1818,8,13,4,5,6,6,0,2,4,1,0,3,5,19.5
TRUE,11/27/2010,20,16,GOLDEN STATE WARRIORS,AWAY,MIN,WIN,1653,6,10,2,3,6,7,0,3,7,3,0,1,5,20.8
TRUE,11/30/2010,32,-14,GOLDEN STATE WARRIORS,HOME,SAS,LOSS,2406,13,22,3,6,3,3,1,2,5,1,1,5,2,22.5
TRUE,12/2/2010,9,-6,GOLDEN STATE WARRIORS,HOME,PHO,LOSS,2049,4,10,1,3,0,0,1,0,7,4,0,4,4,7.6
TRUE,12/5/2010,39,-9,GOLDEN STATE WARRIORS,AWAY,OKC,LOSS,2751,14,20,4,7,7,7,0,1,6,2,1,5,5,30.8
TRUE,12/7/2010,21,-2,GOLDEN STATE WARRIORS,AWAY,DAL,LOSS,2493,8,16,3,5,2,2,1,5,4,2,0,6,2,13.2
TRUE,12/8/2010,0,-15,GOLDEN STATE WARRIORS,AWAY,SAS,LOSS,651,0,2,0,0,0,0,0,1,3,0,0,2,2,-1.8
TRUE,12/25/2010,4,7,GOLDEN STATE WARRIORS,HOME,POR,WIN,1758,2,15,0,5,0,0,1,3,11,0,0,2,2,0.8
TRUE,12/27/2010,17,18,GOLDEN STATE WARRIORS,HOME,PHI,WIN,1700,5,13,4,6,3,3,0,5,8,1,0,2,5,14
TRUE,12/29/2010,9,-1,GOLDEN STATE WARRIORS,AWAY,ATL,LOSS,1738,4,13,0,3,1,1,1,4,12,0,0,3,2,8
TRUE,12/31/2010,24,6,GOLDEN STATE WARRIORS,AWAY,CHB,WIN,2166,10,17,4,5,0,0,0,1,3,1,0,3,3,15.3
TRUE,1/1/2011,15,-12,GOLDEN STATE WARRIORS,AWAY,MIA,LOSS,2151,7,12,1,2,0,0,1,1,6,3,0,1,5,14.6
TRUE,1/3/2011,15,-13,GOLDEN STATE WARRIORS,AWAY,ORL,LOSS,2100,5,13,3,6,2,2,0,6,5,2,0,5,3,9
TRUE,1/5/2011,21,8,GOLDEN STATE WARRIORS,AWAY,NOH,WIN,2394,6,11,1,3,8,8,1,2,5,4,0,2,3,21.3
TRUE,1/7/2011,15,15,GOLDEN STATE WARRIORS,HOME,CLE,WIN,1470,4,7,3,4,4,4,0,2,4,2,1,0,2,17
TRUE,1/9/2011,8,-13,GOLDEN STATE WARRIORS,AWAY,LAC,LOSS,1558,2,13,0,6,4,5,0,5,4,1,0,2,4,1
TRUE,1/12/2011,15,2,GOLDEN STATE WARRIORS,HOME,LAS,LOSS,2271,5,12,1,6,4,4,1,3,10,2,0,3,3,15
TRUE,1/14/2011,23,9,GOLDEN STATE WARRIORS,HOME,LAC,WIN,1629,7,15,5,7,4,4,1,3,4,1,0,2,2,17.9
TRUE,1/17/2011,13,11,GOLDEN STATE WARRIORS,HOME,NJN,WIN,1384,4,10,2,5,3,4,0,2,6,0,1,2,4,9.1
TRUE,1/19/2011,11,17,GOLDEN STATE WARRIORS,HOME,IND,WIN,1956,4,10,0,3,3,3,0,4,8,2,0,1,1,13
TRUE,1/21/2011,34,7,GOLDEN STATE WARRIORS,HOME,SAC,WIN,2650,12,21,3,7,7,7,1,2,3,4,0,4,2,26.7
TRUE,1/22/2011,32,9,GOLDEN STATE WARRIORS,AWAY,LAC,LOSS,2450,12,23,3,9,5,5,2,4,8,1,1,2,5,26.6
TRUE,1/24/2011,14,-4,GOLDEN STATE WARRIORS,HOME,SAS,LOSS,2162,6,15,2,5,0,0,1,5,5,0,1,4,4,6.7
TRUE,1/26/2011,20,-4,GOLDEN STATE WARRIORS,HOME,NOH,LOSS,2355,8,13,1,3,3,3,0,3,6,2,0,5,1,15.8
TRUE,1/28/2011,27,-3,GOLDEN STATE WARRIORS,HOME,CHB,LOSS,2593,8,12,4,5,7,7,0,3,5,2,0,3,5,23.2
TRUE,1/30/2011,27,13,GOLDEN STATE WARRIORS,HOME,UTA,WIN,2073,10,18,3,8,4,4,1,5,7,2,1,2,2,25.4
TRUE,2/3/2011,16,4,GOLDEN STATE WARRIORS,HOME,MIL,WIN,2010,6,11,2,4,2,2,1,4,5,1,1,7,2,10
TRUE,2/5/2011,23,14,GOLDEN STATE WARRIORS,HOME,CHI,WIN,2657,9,15,2,4,3,3,1,5,8,1,0,2,1,22.5
TRUE,2/7/2011,15,-12,GOLDEN STATE WARRIORS,HOME,PHO,LOSS,2657,7,17,0,6,1,1,0,2,8,1,0,5,1,7.7
TRUE,2/9/2011,13,-2,GOLDEN STATE WARRIORS,HOME,DEN,WIN,1759,5,9,1,3,2,2,0,1,2,0,0,3,4,5.8
TRUE,2/10/2011,12,-26,GOLDEN STATE WARRIORS,AWAY,PHO,LOSS,1489,5,9,2,3,0,0,0,2,2,1,0,4,0,6.7
TRUE,2/13/2011,23,17,GOLDEN STATE WARRIORS,HOME,OKC,WIN,2268,10,18,2,5,1,1,0,2,13,2,0,0,2,25.3
TRUE,2/15/2011,14,13,GOLDEN STATE WARRIORS,HOME,NOH,WIN,1461,5,5,3,3,1,1,0,0,8,1,0,3,3,14.9
TRUE,2/16/2011,4,-6,GOLDEN STATE WARRIORS,AWAY,UTA,WIN,1290,1,7,0,3,2,2,0,0,4,2,0,1,5,1.3
TRUE,2/22/2011,18,-15,GOLDEN STATE WARRIORS,HOME,BOS,LOSS,1803,7,10,1,2,3,5,0,4,2,1,0,5,4,10
TRUE,2/25/2011,7,-27,GOLDEN STATE WARRIORS,HOME,ATL,LOSS,1800,2,7,0,2,3,3,1,1,5,0,0,3,1,4
TRUE,2/27/2011,33,4,GOLDEN STATE WARRIORS,AWAY,MIN,LOSS,2670,13,21,5,7,2,2,1,10,2,2,0,2,1,28.2
TRUE,3/1/2011,20,-19,GOLDEN STATE WARRIORS,AWAY,IND,LOSS,2093,7,17,4,8,2,2,1,5,7,0,1,5,5,11.7
TRUE,3/2/2011,29,-8,GOLDEN STATE WARRIORS,AWAY,WSH,WIN,2207,9,18,3,7,8,9,2,7,5,1,0,3,2,23.8
TRUE,3/4/2011,9,-8,GOLDEN STATE WARRIORS,AWAY,BOS,LOSS,1890,4,11,1,4,0,0,2,1,5,0,0,4,3,2.9
TRUE,3/6/2011,22,6,GOLDEN STATE WARRIORS,AWAY,PHI,LOSS,2112,8,16,1,3,5,5,0,1,7,0,2,4,3,15.4
TRUE,3/8/2011,23,20,GOLDEN STATE WARRIORS,AWAY,CLE,WIN,2352,10,18,2,5,1,1,4,3,6,2,1,3,3,20.8
TRUE,3/9/2011,15,-13,GOLDEN STATE WARRIORS,AWAY,NJN,LOSS,1817,6,15,2,4,1,1,0,3,3,2,0,3,3,7.7
TRUE,3/11/2011,22,1,GOLDEN STATE WARRIORS,HOME,ORL,WIN,2389,8,19,4,10,2,2,0,4,12,3,0,5,4,17.9
TRUE,3/13/2011,24,18,GOLDEN STATE WARRIORS,HOME,MIN,WIN,2275,8,15,4,6,4,4,1,8,6,2,0,1,2,24.2
TRUE,3/14/2011,19,-12,GOLDEN STATE WARRIORS,AWAY,SAC,LOSS,1436,7,14,5,8,0,0,0,3,1,1,1,3,1,11.9
TRUE,3/16/2011,10,-10,GOLDEN STATE WARRIORS,HOME,DAL,LOSS,1934,4,10,2,4,0,1,0,0,5,1,0,3,2,4.9
TRUE,3/18/2011,15,-18,GOLDEN STATE WARRIORS,AWAY,PHO,LOSS,2080,6,13,2,5,1,1,1,1,5,0,0,2,3,9.6
TRUE,3/20/2011,11,-8,GOLDEN STATE WARRIORS,AWAY,DAL,LOSS,1862,4,12,1,3,2,3,1,5,6,0,0,2,4,6.6
TRUE,3/21/2011,8,-12,GOLDEN STATE WARRIORS,AWAY,SAS,LOSS,1197,3,8,1,2,1,1,0,0,2,0,0,1,4,2.4
TRUE,3/23/2011,16,-14,GOLDEN STATE WARRIORS,AWAY,HOU,LOSS,1798,7,16,2,3,0,0,3,3,6,1,0,4,4,10.2
TRUE,3/25/2011,23,43,GOLDEN STATE WARRIORS,HOME,TOR,WIN,2179,7,13,4,6,5,5,0,3,8,0,0,3,2,19.4
TRUE,3/27/2011,10,11,GOLDEN STATE WARRIORS,HOME,WSH,WIN,1697,3,11,1,4,3,3,1,4,4,1,1,5,5,2.9
TRUE,3/29/2011,35,6,GOLDEN STATE WARRIORS,AWAY,OKC,LOSS,2911,13,23,5,8,4,4,1,5,5,2,0,6,3,24.6
TRUE,3/30/2011,6,-21,GOLDEN STATE WARRIORS,AWAY,MEM,LOSS,1865,2,14,1,6,1,1,4,2,9,1,0,6,4,0.1
TRUE,4/2/2011,12,9,GOLDEN STATE WARRIORS,HOME,DAL,WIN,1891,3,8,1,3,5,5,0,4,8,2,0,3,5,11.4
TRUE,4/5/2011,28,20,GOLDEN STATE WARRIORS,AWAY,POR,WIN,2526,10,21,3,5,5,6,1,7,4,2,1,2,2,22.4
TRUE,4/6/2011,20,2,GOLDEN STATE WARRIORS,HOME,LAS,WIN,2525,8,23,2,6,2,2,2,4,5,2,0,2,3,12
TRUE,4/10/2011,27,1,GOLDEN STATE WARRIORS,HOME,SAC,LOSS,1938,11,17,3,6,2,2,3,3,8,1,0,3,4,24.5
TRUE,4/11/2011,27,-8,GOLDEN STATE WARRIORS,AWAY,DEN,LOSS,2132,10,13,3,4,4,4,1,4,5,0,0,5,1,21.9
TRUE,4/13/2011,18,16,GOLDEN STATE WARRIORS,HOME,POR,WIN,1449,7,11,2,4,2,2,0,3,9,0,0,1,4,17.7
TRUE,12/25/2011,4,-5,GOLDEN STATE WARRIORS,HOME,LAC,LOSS,2008,2,12,0,4,0,1,2,3,4,2,2,5,4,-2.1
TRUE,12/26/2011,21,11,GOLDEN STATE WARRIORS,HOME,CHI,WIN,2249,7,12,1,3,6,7,1,6,10,6,0,4,4,24.9
TRUE,12/31/2011,21,-22,GOLDEN STATE WARRIORS,HOME,PHI,LOSS,1817,9,15,3,8,0,0,0,4,4,0,0,5,3,11.9
TRUE,1/2/2012,10,-3,GOLDEN STATE WARRIORS,AWAY,PHO,LOSS,1402,4,8,2,3,0,0,0,2,2,1,0,2,5,5
TRUE,1/4/2012,20,2,GOLDEN STATE WARRIORS,AWAY,SAS,LOSS,1821,7,11,3,4,3,3,0,3,8,0,0,2,2,18.8
TRUE,1/20/2012,12,-4,GOLDEN STATE WARRIORS,HOME,IND,LOSS,1744,5,15,2,6,0,0,1,1,3,0,0,3,2,2.8
TRUE,1/23/2012,18,-7,GOLDEN STATE WARRIORS,HOME,MEM,LOSS,2165,8,18,2,7,0,0,3,3,5,3,0,5,3,11.9
TRUE,1/25/2012,32,7,GOLDEN STATE WARRIORS,HOME,POR,WIN,2274,12,19,6,8,2,3,0,6,7,4,0,1,0,32.8
TRUE,1/27/2012,15,-9,GOLDEN STATE WARRIORS,HOME,OKC,LOSS,1642,6,16,2,7,1,1,0,2,6,2,0,4,4,7.4
TRUE,1/31/2012,3,3,GOLDEN STATE WARRIORS,HOME,SAC,WIN,1560,1,7,0,3,1,2,0,3,8,1,1,0,1,5.9
TRUE,2/2/2012,29,18,GOLDEN STATE WARRIORS,HOME,UTA,WIN,2295,10,14,2,5,7,8,0,5,12,3,0,3,4,31.1
TRUE,2/4/2012,11,-11,GOLDEN STATE WARRIORS,AWAY,SAC,LOSS,1742,4,14,3,8,0,0,2,0,9,4,0,5,1,9.1
TRUE,2/7/2012,16,13,GOLDEN STATE WARRIORS,HOME,OKC,LOSS,2576,7,9,1,2,1,2,1,6,10,2,0,3,3,19.4
TRUE,2/9/2012,36,15,GOLDEN STATE WARRIORS,AWAY,DEN,WIN,2155,13,17,6,9,4,7,0,7,7,0,2,1,3,34.3
TRUE,2/12/2012,14,4,GOLDEN STATE WARRIORS,HOME,HOU,WIN,2049,5,14,3,6,1,1,0,0,5,2,0,2,4,8.1
TRUE,2/13/2012,9,2,GOLDEN STATE WARRIORS,HOME,PHO,WIN,1913,3,10,1,4,2,2,2,5,5,1,0,2,2,7.8
TRUE,2/15/2012,8,7,GOLDEN STATE WARRIORS,HOME,POR,LOSS,2264,3,10,0,2,2,2,1,2,8,2,2,2,2,9.7
TRUE,2/17/2012,11,-12,GOLDEN STATE WARRIORS,AWAY,OKC,LOSS,1676,4,13,3,5,0,0,1,1,4,0,0,4,2,2.5
TRUE,2/18/2012,36,9,GOLDEN STATE WARRIORS,AWAY,MEM,LOSS,2414,13,21,6,9,4,4,1,1,6,2,0,2,5,29.7
TRUE,2/20/2012,11,16,GOLDEN STATE WARRIORS,HOME,LAC,WIN,1996,3,6,3,5,2,2,0,3,6,0,1,3,3,9.6
TRUE,2/22/2012,9,13,GOLDEN STATE WARRIORS,AWAY,PHO,WIN,600,3,7,1,3,2,2,0,0,2,2,0,1,1,7.3
TRUE,2/29/2012,0,2,GOLDEN STATE WARRIORS,AWAY,ATL,WIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,3/5/2012,12,10,GOLDEN STATE WARRIORS,AWAY,WSH,WIN,558,5,7,2,3,0,0,0,1,1,1,0,0,1,10.7
